scene	code_index	source	jp_text	en_text	zh_text	original_controls	pc_status	match_kind
SEEN0429	1836	pc-safe	`秋生@「こいつらが、この町最強の草野球チームか…」	`Akio@So this is the best grass-lot baseball team this town has to offer...	`秋生@「这些家伙，就是这个小镇最强的业余棒球队吗…」		anchor	same-scene-sequence
SEEN0429	1838	pc-safe	感慨深げに見やる。	He looks at them with deep feeling in his eyes.	大叔若有所思地看着他们。		equal-segment	same-scene-sequence
SEEN0429	1854	pc-safe	`秋生@「……あん？」	`Akio@...Huh?	`秋生@「……		equal-segment	same-scene-sequence
SEEN0429	1856	pc-safe	`秋生@「ひー、ふー、みー…」	`Akio@One, two, three...	`秋生@「一、二、三…」		equal-segment	same-scene-sequence
SEEN0429	1872	pc-safe	`秋生@「足りねぇじゃねぇかよっ」	`Akio@Hey, we're short on players!	`秋生@「人数还不够不是吗」		equal-segment	same-scene-sequence
SEEN0429	1874	pc-safe	`＊Ｂ@「ああ。これが精一杯だった。後はなんとかしてくれ」	`＊Ｂ@Yeah. This is all I could manage. You figure out the rest, okay?	`＊Ｂ@「是啊。这已经是尽全力找的了。接下来就想办法打吧」		equal-segment	same-scene-sequence
SEEN0429	1890	pc-safe	`秋生@「ちっ…後何人足りねぇんだ…」	`Akio@Ugh... how many are we short...?	`秋生@「嘁…还差几个人…」		equal-segment	same-scene-sequence
SEEN0429	1893	pc-safe	`＊Ｂ@「三人…かな」	`＊Ｂ@Three... I think?	`＊Ｂ@「三人…吧」		equal-segment	same-scene-sequence
SEEN0429	1897	pc-safe	`＊Ｂ@「ひとり…かな」	`＊Ｂ@One... I think?	`＊Ｂ@「一人…吧」		equal-segment	same-scene-sequence
SEEN0429	1914	pc-safe	`秋生@「そうか…」	`Akio@I see...	`秋生@「是吗…」		equal-segment	same-scene-sequence
SEEN0429	1916	pc-safe	首を傾げる。	He tilts his head to the side.	大叔歪着脑袋。		equal-segment	same-scene-sequence
SEEN0429	1918	pc-safe	`秋生@「じゃあ…」	`Akio@In that case...	`秋生@「那么…」		anchor	same-scene-sequence
SEEN0429	1935	pc-safe	その顔を上げた先…そこに、ひとりの女生徒が立っていた。	He looks up, and in front of him... stands a girl from our school.	他扬了下脸……指向的地方，有个女生站在那里。		equal-segment	same-scene-sequence
SEEN0429	1951	pc-safe	`秋生@「…あん？　だれ？」	`Akio@...Huh? Who are you?	`秋生@「…喂？你是谁？」		equal-segment	same-scene-sequence
SEEN0429	1967	pc-safe	`風子@「騒がしかったので、降りてきてみました」	`Fuko@Fuko heard the commotion and came down here.	`风子@「因为吵吵闹闹的，我就下来了」		equal-segment	same-scene-sequence
SEEN0429	1969	pc-safe	`＊Ｂ@「風子…」	`＊Ｂ@Fuko...	`＊Ｂ@「风子…」		equal-segment	same-scene-sequence
SEEN0429	1985	pc-safe	`風子@「その…ちょっとだけなら、やってもいいです…クリケット」	`Fuko@Um... If it's just for a little bit, Fuko doesn't mind playing... cricket.	`风子@「那个…如果只是一会儿的话，我也可以参加…板球」		equal-segment	same-scene-sequence
SEEN0429	1987	pc-safe	`＊Ｂ@「いや、野球だけどさ…」	`＊Ｂ@Well, it's baseball we're playing...	`＊Ｂ@「不，我们打的是棒球…」		equal-segment	same-scene-sequence
SEEN0429	1989	pc-safe	`＊Ｂ@「降りてきたって、おまえ、休みの日なのに、学校にいたのかよ…」	`＊Ｂ@And ❝came down❞? Were you in school on a vacation...?	`＊Ｂ@「你说从楼上下来，难道说休息日你也在学校吗…」		equal-segment	same-scene-sequence
SEEN0429	2006	pc-safe	`秋生@「まぁ、いいじゃねぇかよ。これで、残りふたり、と」	`Akio@Well, sure. Now we just need two more.	`秋生@「行了，不是很好吗。这样一来，还差两人」		equal-segment	same-scene-sequence
SEEN0429	2022	pc-safe	ベンチのほうを見る。	He looks over at the benches.	他看了一下长凳那边。		equal-segment	same-scene-sequence
SEEN0429	2038	pc-safe	`秋生@「早苗っ！　それと、さっきの妹のほうっ！　入れ！」	`Akio@Sanae! And that little sister from just now! Get in here!	`秋生@「早苗！还有刚才的妹妹！加入！」		equal-segment	same-scene-sequence
SEEN0429	2054	pc-safe	`椋@「ふぇ…っ！　わ、わわ、私、ですか…」	`Ryou@Fue...! M-M-Me...?	`椋@「呃…！我、我我、是说我吗…」		equal-segment	same-scene-sequence
SEEN0429	2070	pc-safe	`早苗@「人数足りないんでしたら、仕方がないですね…」	`Sanae@Well, if you don't have enough players, I guess I'll have to...	`早苗@「因为人数不足，没有办法啊…」		equal-segment	same-scene-sequence
SEEN0429	2072	pc-safe	`早苗@「渚、応援、ひとりきりにしてしまいますけどいいですか」	`Sanae@Nagisa, I'll be leaving you to cheer us on by yourself. Is that all right?	`早苗@「渚，加油的事，就剩你一个人能做吗」		anchor	same-scene-sequence
SEEN0429	2088	pc-safe	`古河@「はい、構いません。ぜんぜん平気です。応援してます」	`Furukawa@Yes, I don't mind. I'll be completely fine. I'm rooting for you.	`古河@「行，没问题。完全可以。我来加油」		equal-segment	same-scene-sequence
SEEN0429	2104	pc-safe	`早苗@「それではいきましょうか、藤林さんっ」	`Sanae@Why don't we go then, Fujibayashi-san?	`早苗@「那么我们走吧，藤林」		equal-segment	same-scene-sequence
SEEN0429	2120	pc-safe	`椋@「え、あ、あの…ほ、本気ですかっ…？」	`Ryou@Er-uh-um... R-Really...?	`椋@「呃、啊、那个…认、认真的吗？」		equal-segment	same-scene-sequence
SEEN0429	2136	pc-safe	`早苗@「はいっ」	`Sanae@Yes!	`早苗@「对」		equal-segment	same-scene-sequence
SEEN0429	2152	pc-safe	`椋@「あっ…」	`Ryou@Ah...	`椋@「啊…」		equal-segment	same-scene-sequence
SEEN0429	2168	pc-safe	早苗さんが手を引いて、連れてくる。	Sanae-san brings her by the hand.	早苗拉着她的手，带着她走来。		equal-segment	same-scene-sequence
SEEN0429	2184	pc-safe	`秋生@「これで、９人だ」	`Akio@That makes nine.	`秋生@「这样，就有９人了」		equal-segment	same-scene-sequence
SEEN0429	2202	pc-safe	`秋生@「へっ、いいじゃねぇかよ。これで、９人揃った」	`Akio@Heh, looks good. That makes nine.	`秋生@「嘿，不就行了吗。这样，凑齐９人了」		equal-segment	same-scene-sequence
SEEN0429	2222	pc-safe	ベンチのほうを見る。	He looks over at the benches.	他看了看长凳那边。		equal-segment	same-scene-sequence
SEEN0429	2238	pc-safe	`秋生@「おまえら、三人とも入れっ！」	`Akio@All three of you, join in!	`秋生@「你们三人一起加入！」		equal-segment	same-scene-sequence
SEEN0429	2254	pc-safe	`椋@「え…私も、ですか…」	`Ryou@Wha...? M-Me too...?	`椋@「呃…我也、要吗…」		equal-segment	same-scene-sequence
SEEN0429	2256	pc-safe	`秋生@「立ってるだけでいいからよっ！」	`Akio@You just have to stand there!	`秋生@「只要站着就行了！」		anchor	same-scene-sequence
SEEN0429	2272	pc-safe	`椋@「はぁ…」	`Ryou@Ah...	`椋@「啊…」		equal-segment	same-scene-sequence
SEEN0429	2288	pc-safe	`早苗@「人数足りないんでしたら、仕方がないですね…」	`Sanae@Well, if you don't have enough players, I guess I'll have to...	`早苗@「因为人数不够，没办法啊…」		equal-segment	same-scene-sequence
SEEN0429	2304	pc-safe	`早苗@「渚は、大丈夫ですか？」	`Sanae@Will you be okay, Nagisa?	`早苗@「渚没问题吗？」		equal-segment	same-scene-sequence
SEEN0429	2320	pc-safe	`古河@「ボール飛んできても、とれないかもしれません」	`Furukawa@I may not be able to catch the ball if it comes flying to me.	`古河@「就算球迎面飞过来，我可能也会接不到」		equal-segment	same-scene-sequence
SEEN0429	2322	pc-safe	`古河@「それでもいいですか」	`Furukawa@Is that all right?	`古河@「这样也可以吗」		anchor	same-scene-sequence
SEEN0429	2338	pc-safe	`早苗@「秋生さんなら、飛ばさないようにきっとしてくれますよ」	`Sanae@I'm sure that Akio-san will be able to keep the ball from flying your way.	`早苗@「秋生当投手的话，一定不会让球飞来的」		equal-segment	same-scene-sequence
SEEN0429	2354	pc-safe	`古河@「じゃ…やってみたいです」	`Furukawa@In that case... I'd like to try.	`古河@「那么…我试试看吧」		equal-segment	same-scene-sequence
SEEN0429	2370	pc-safe	三人がベンチを後に、グラウンドに立つ。	All three leave the benches and stand on the field.	三人离开了长凳，站到了操场上。		equal-segment	same-scene-sequence
SEEN0429	2386	pc-safe	`秋生@「これで、９人だ」	`Akio@That makes nine.	`秋生@「这样就９人了」		equal-segment	same-scene-sequence
SEEN0429	2404	pc-safe	ベンチのほうを見る。	He looks over at the benches.	他看了看长凳那边。		equal-segment	same-scene-sequence
SEEN0429	2420	pc-safe	`秋生@「早苗、頼む、入ってくれ！」	`Akio@Sanae, can you join us?	`秋生@「早苗，拜托，加入吧！」		equal-segment	same-scene-sequence
SEEN0429	2436	pc-safe	`早苗@「人数足りないんでしたら、仕方がないですね…」	`Sanae@Well, if you don't have enough players, I guess I'll have to...	`早苗@「因为人数不够，没办法啊…」		equal-segment	same-scene-sequence
SEEN0429	2438	pc-safe	`早苗@「では、いってきますね」	`Sanae@I'll be going now.	`早苗@「那么，我去了」		anchor	same-scene-sequence
SEEN0429	2454	pc-safe	`古河@「はい、応援は任せて、がんばってきてください」	`Furukawa@Okay. Please leave the cheering to me, and do your best.	`古河@「好，为大家加油就交给我了，请各位加油啊」		equal-segment	same-scene-sequence
SEEN0429	2470	pc-safe	早苗さんがチームに加わった。	Sanae-san joins our team.	早苗加入到了队伍里。		equal-segment	same-scene-sequence
SEEN0429	2486	pc-safe	`秋生@「これで、９人だ」	`Akio@That makes nine.	`秋生@「这样就９人了」		equal-segment	same-scene-sequence
SEEN0429	2504	pc-safe	`秋生@「よぅし、相手チームがくるまで、軽く練習だっ！」	`Akio@Okay, time for some light practice until the other team shows up!	`秋生@「好，在对方来之前，先做做热身练习！」		equal-segment	same-scene-sequence
SEEN0429	2520	pc-safe	どうやって調達したのか、体育倉庫の鍵まで開けて、中から人数分の野球道具一式を揃える。	I don't know how he got it, but he uses a key to open the P.E. storehouse and pulls out a few sets of baseball equipment.	大概是早已准备好了吧，连体育仓库的锁都开好了，我们从里面拿了够全部人用的全套棒球装备。		equal-segment	same-scene-sequence
SEEN0429	2522	pc-safe	それを手に、各自キャッチボールで肩を温めた後、再びオッサンの元に集まる。	We each get a set, play some catch to warm up our arms, and reassemble by the old man.	人手一份，大家各自进行投接球练习热身后，再次集合到大叔身边。		equal-segment	same-scene-sequence
SEEN0429	2538	pc-safe	`秋生@「てめぇ、肩が使えないんだったな」	`Akio@You can't use your shoulder, right?	`秋生@「你这家伙，肩膀用不出力对吧」		equal-segment	same-scene-sequence
SEEN0429	2540	pc-safe	オッサンはまず俺に目を向けた。	The old man starts by looking my way.	大叔首先把矛头指向我。		equal-segment	same-scene-sequence
SEEN0429	2542	pc-safe	`＊Ｂ@「ああ」	`＊Ｂ@Yeah.	`＊Ｂ@「是啊」		equal-segment	same-scene-sequence
SEEN0429	2544	pc-safe	`秋生@「ファースト、決定」	`Akio@You play first.	`秋生@「一垒手，决定」		anchor	same-scene-sequence
SEEN0429	2560	pc-safe	`秋生@「後は、そうだな…」	`Akio@What else...	`秋生@「然后是，我看看…」		equal-segment	same-scene-sequence
SEEN0429	2576	pc-safe	`春原@「僕、ショート！」	`Sunohara@I'll play shortstop!	`春原@「我来当游击手！」		equal-segment	same-scene-sequence
SEEN0429	2578	pc-safe	春原が挙手。	Sunohara raises his hand.	春原举起手说。		equal-segment	same-scene-sequence
SEEN0429	2594	pc-safe	`秋生@「ああん？　ああ…ショートか…」	`Akio@Hunh? Oh... shortstop...?	`秋生@「嗯？呃…游击手啊…」		equal-segment	same-scene-sequence
SEEN0429	2596	pc-safe	`秋生@「ショートは…おまえ」	`Akio@Shortstop can be... you.	`秋生@「游击手是…你」		anchor	same-scene-sequence
SEEN0429	2612	pc-safe	`杏@「えっ、あたしっ!?」	`Kyou@Huh? Me?!	`杏@「啊，我！？」		equal-segment	aggressive-between-anchors
SEEN0429	2628	pc-safe	`秋生@「大丈夫だ。俺の目に狂いはねぇ」	`Akio@Don't worry. I know a shortstop when I see one.	`秋生@「没问题。我的眼光是不会错的」		equal-segment	same-scene-sequence
SEEN0429	2644	pc-safe	`春原@「………」	`Sunohara@...	`春原@「………」		equal-segment	same-scene-sequence
SEEN0429	2660	pc-safe	`春原@「じゃ、セカンドでいいっす…」	`Sunohara@Then I'm fine with playing second...	`春原@「那，我就当二垒手好了…」		equal-segment	same-scene-sequence
SEEN0429	2677	pc-safe	`秋生@「セカンドは…早苗、てめぇだ」	`Akio@Second... Sanae, you're on second.	`秋生@「二垒手就…早苗，你啦」		equal-segment	same-scene-sequence
SEEN0429	2693	pc-safe	`早苗@「はいっ」	`Sanae@Yes!	`早苗@「是」		equal-segment	same-scene-sequence
SEEN0429	2709	pc-safe	`春原@「ええぇぇーーーーーっ！」	`Sunohara@Whaaaa?!	`春原@「呃呃呃呃─────！」		equal-segment	same-scene-sequence
SEEN0429	2725	pc-safe	`早苗@「で、セカンドってなんですか」	`Sanae@So, what's second?	`早苗@「我说，二垒手是什么啊」		equal-segment	same-scene-sequence
SEEN0429	2727	pc-safe	そんな人にポジションを奪われている春原…。	Sunohara has just had his position stolen by someone who doesn't even know what the position is...	春原就被这样的人夺去了守备位置…		equal-segment	same-scene-sequence
SEEN0429	2743	pc-safe	`秋生@「誰かに訊け」	`Akio@Go ask someone.	`秋生@「自己找个人问」		equal-segment	same-scene-sequence
