scene	code_index	source	jp_text	en_text	zh_text
SEEN7200	5094	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN7300	189	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN7300	433	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN7400	860	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN7401	2562	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN7401	3083	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN7401	4414	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN7401	6239	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN7401	6705	nonlexical-dialogue	`＊Ｂ@「＊Ａ＊Ｂ」	`＊Ｂ@＊Ｂ ＊Ａ.	`＊Ｂ@「＊Ａ＊Ｂ」
SEEN7401_2	8657	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN7401_2	10276	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN7401_3	3890	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN7401_3	4782	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN7401_3	4984	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN7401_3	5702	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN7401_3	5879	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN7401_3	6103	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN7401_3	6145	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN7401_3	7751	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN7402	535	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN7402	1258	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN7402	2810	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN7500	1466	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN7500	4805	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN7500	6567	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN7500	8932	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN7500	8952	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN7500	9644	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN7500	9732	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN7501	528	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN7501	538	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN7600	349	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN7600	402	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN7600	1232	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN7600	1401	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN7600	1423	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN7600	1459	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN7600	1700	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN7600	1963	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN7600	2246	nonlexical-dialogue	`＊Ｂ@「………？」	`＊Ｂ@...?	`＊Ｂ@「………？」
SEEN7600	2256	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN7600	3558	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN7600	3778	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN7600	4203	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN7600	4241	nonlexical-dialogue	`＊Ｂ@「…??」	`＊Ｂ@...??	`＊Ｂ@「…??」
SEEN7600	4335	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN7600	4490	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN7600	4520	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN7600	4717	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN7601	65	nonlexical-dialogue	`＊Ｂ@「………？」	`＊Ｂ@...?	`＊Ｂ@「………？」
SEEN7601	497	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN7601	973	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN7601	1043	nonlexical-dialogue	`＊Ｂ@「…？」	`＊Ｂ@...?	`＊Ｂ@「…？」
SEEN7601	1133	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN7601	1305	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN7601	2253	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN7601	2469	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN7601	3290	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN7601	3620	nonlexical-dialogue	`＊Ｂ@「………？」	`＊Ｂ@...?	`＊Ｂ@「………？」
SEEN7601	3663	nonlexical-dialogue	`＊Ｂ@「!!?」	`＊Ｂ@?!!	`＊Ｂ@「!!?」
SEEN7601	3810	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN7601	3835	nonlexical-dialogue	`＊Ｂ@「――!!」	`＊Ｂ@―!!	`＊Ｂ@「――!!」
SEEN7601	4726	nonlexical-dialogue	`＊Ｂ@「…………」	`＊Ｂ@......	`＊Ｂ@「…………」
SEEN7601	4788	nonlexical-dialogue	`＊Ｂ@「？」	`＊Ｂ@?	`＊Ｂ@「？」
SEEN7601	4864	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN7601	5233	nonlexical-dialogue	`＊Ｂ@「…？」	`＊Ｂ@...?	`＊Ｂ@「…？」
SEEN7601	5271	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN7601	5744	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN7601	5796	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN7601	5973	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN7601	6759	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN7601	7184	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN7601	7450	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN7601	7533	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN7601	7575	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN7601	8487	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN7601	9280	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN7601	9368	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN7601	9486	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN7601	9608	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@.........	`＊Ｂ@「………」
SEEN7601	9626	nonlexical-dialogue	`＊Ｂ@「……」	`＊Ｂ@......	`＊Ｂ@「……」
SEEN7601	9644	nonlexical-dialogue	`＊Ｂ@「…」	`＊Ｂ@...	`＊Ｂ@「…」
SEEN7601	10537	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN7601	10731	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN7601	10796	nonlexical-dialogue	`＊Ｂ@「…？」	`＊Ｂ@...?	`＊Ｂ@「…？」
SEEN7601	11016	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN7601	11165	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN7601	11203	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN7601	11281	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN7601	11656	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN7601	12678	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN7601	12779	nonlexical-dialogue	`＊Ｂ@「――…」	`＊Ｂ@Ugh―	`＊Ｂ@「――…」
SEEN7601	12883	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN7601	12956	nonlexical-dialogue	`＊Ｂ@「……？」	`＊Ｂ@......?	`＊Ｂ@「……？」
SEEN7601	13744	nonlexical-dialogue	`＊Ｂ@「…？」	`＊Ｂ@...?	`＊Ｂ@「…？」
SEEN7601	13843	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN7601	14377	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN7601	14706	nonlexical-dialogue	`勝平・＊Ｂ@「………」\n$w「………」	`Kappei & ＊Ｂ@...\n$w...	`胜平・＊Ｂ@「………」\n$w「………」
SEEN7601	14919	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN7601	15032	nonlexical-dialogue	`＊Ｂ@「…？」	`＊Ｂ@...?	`＊Ｂ@「…？」
SEEN7601	15497	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN7601	15619	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN7601	16733	nonlexical-dialogue	`＊Ｂ@「…??」	`＊Ｂ@...??	`＊Ｂ@「…??」
SEEN7601	16864	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN7601	17403	nonlexical-dialogue	`＊Ｂ・春原@「………」\n$w「………」	`＊Ｂ & Sunohara@...\n$w...	`＊Ｂ@「………」\n$w「………」
SEEN7601	17435	nonlexical-dialogue	`＊Ｂ・春原@「………」\n$w「………」	`＊Ｂ & Sunohara@...\n$w...	`＊Ｂ@「………」\n$w「………」
SEEN7601	17974	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
SEEN7601	18048	nonlexical-dialogue	`＊Ｂ@「………」	`＊Ｂ@...	`＊Ｂ@「………」
